Accident_index,Year,Month,Day,Hour,Minute,District,Death_num,Injury_num,Climate,Light,Road_category,Speed_limit,Road_type,Accident_location,Pavement,Road_condition,Road_defect,Barrier,Sight_distance,Signal_type,Signal_action,Accident_type,Causing_factor,injury_degree,Main_injury,Protective_equipement,Action_status,Driving_qualifications,Driving_type,Drinking_situation,Impact_site,Run_away,Job,GPS_X,GPS_Y,License_num,ID_card,Car_type,Timestamp
8195,2023,9,22,8,5,Shalu,0,0,7,1,6,50,4,1,1,5,4,6,6,1,1,16,11,3,10,3,6,1,3,1,5,1,6,120.573372,24.205694,OZR-751,H234516897,C03,1695369900
8196,2023,9,22,8,7,Wuri,0,1,7,2,6,50,13,8,1,5,4,6,6,4,4,17,40,3,10,2,4,1,10,11,16,1,13,120.607074,24.109775,ANJ-1365,Q224957890,B12,1695369900
8197,2023,9,22,8,8,Nantun,0,1,7,3,6,50,13,9,1,5,4,6,6,1,1,13,7,2,9,1,9,1,10,2,11,1,12,120.650752,24.136576,SAR-1320,B182252044,B03,1695370020
8198,2023,9,22,8,8,Xitun,0,1,7,2,6,50,13,9,1,5,4,6,6,1,1,17,84,2,9,1,9,3,19,2,11,1,13,120.610107,24.191393,WLH-1964,Y169833388,C03,1695370080
8199,2023,9,22,8,10,Tanzi,0,2,7,2,6,50,4,13,1,5,4,6,6,3,1,15,20,2,9,6,9,7,21,2,12,1,13,120.705904,24.215362,CNZ-3926,X173473426,B03,1695370080
8200,2023,9,22,8,10,Beitun,0,1,7,2,6,50,4,1,1,5,4,6,6,2,1,12,45,3,10,3,11,1,8,2,4,1,12,120.694782,24.176322,DKL-8099,I124620080,C03,1695370200
8201,2023,9,22,8,10,Wuri,0,2,7,2,6,50,3,1,1,5,4,6,6,4,4,16,14,2,9,1,6,3,19,2,12,1,12,120.640212,24.112456,NHW-3351,S113685796,C03,1695370200
8202,2023,9,22,8,11,Beitun,0,0,7,,6,50,,,,,,,,,,17,35,,,,,1,,2,,1,12,120.719475,24.163003,MYN-8318,Z294936870,C03,1695370200
8203,2023,9,22,8,12,Daya,0,0,7,,6,50,,,,,,,,,,13,7,,,,,1,,2,,1,13,120.614979,24.220615,MLN-4393,X218491887,B03,1695370260
8204,2023,9,22,8,13,East,0,0,7,,6,50,,,,,,,,,,13,7,,,,,1,,2,,1,12,120.71128,24.144442,DBV-8476,T262166236,C03,1695370320
8205,2023,9,22,8,13,Xitun,0,1,7,3,6,1,13,7,1,5,4,6,6,4,4,17,51,3,10,3,1,1,8,1,8,1,13,120.613646,24.190888,DWR-8742,V222327657,C03,1695370380
8206,2023,9,22,8,14,Xitun,0,0,7,,6,80,,,,,,,,,,13,7,,,,,1,,1,,1,13,120.6293,24.163805,BCM-7448,O299412576,B03,1695370380
8207,2023,9,22,8,18,East,0,0,7,,6,50,,,,,,,,,,,84,,,,,1,,2,,1,13,120.690017,24.131382,WJU-2911,A143655776,B12,1695370440
8208,2023,9,22,8,18,Nantun,0,2,7,3,6,40,13,9,1,5,4,6,6,4,4,12,8,2,7,2,9,1,10,2,16,1,13,120.597539,24.155047,WFD-1228,B110794920,C03,1695370680
8209,2023,9,22,8,20,East,0,2,7,2,6,50,4,2,1,5,4,6,6,2,1,17,7,2,9,2,9,1,10,2,11,1,12,120.694334,24.148062,CTL-8796,Y170918832,C03,1695370680
8210,2023,9,22,8,20,Xitun,0,0,7,,6,30,,,,,,,,,,,1,,,,,1,,1,,1,13,120.653266,24.158882,WAA-2300,A140224463,B03,1695370800
8211,2023,9,22,8,22,Nantun,0,1,7,1,6,50,4,1,1,5,4,6,6,3,1,17,84,2,9,5,9,1,10,2,16,1,13,120.639192,24.137099,UQA-8824,Z260999903,B03,1695370800
8212,2023,9,22,8,23,West,0,1,7,3,6,50,4,1,1,5,4,6,6,2,1,16,20,3,10,3,5,1,8,2,2,1,13,120.66774,24.13095,QCB-6915,Z147113783,B03,1695370920
8213,2023,9,22,8,28,Fengyuan,0,1,7,2,6,50,3,2,1,5,4,6,6,4,4,17,20,3,10,1,11,1,10,2,12,1,13,120.699119,24.247666,TBQ-2474,M290806133,B03,1695370980
8214,2023,9,22,8,37,Xitun,0,3,7,3,6,30,3,1,1,5,4,6,6,3,1,16,14,2,9,1,6,1,10,2,12,1,12,120.646462,24.178825,KNI-8864,I158304912,C03,1695371280
8215,2023,9,22,8,40,Wuri,0,0,7,,6,60,,,,,,,,,,13,59,,,,,1,,2,,1,12,120.65093,24.106264,MTR-7969,J164152242,F01,1695371820
8216,2023,9,22,8,41,Nantun,0,0,7,,6,50,,,,,,,,,,15,15,,,,,1,,2,,1,6,120.642605,24.146122,QHD-5051,N296266685,B03,1695372000
8217,2023,9,22,8,41,Kamioka,0,0,7,,6,30,,,,,,,,,,,49,,,,,1,,1,,1,12,120.692143,24.238065,EWN-2511,B293616777,B03,1695372060
8218,2023,9,22,8,44,Xitun,0,1,7,2,6,50,3,1,1,5,4,6,6,1,1,16,11,3,10,3,6,1,2,2,5,1,13,120.636974,24.172182,EKA-8952,K194634841,C03,1695372060
8219,2023,9,22,8,45,Taiping,0,0,7,,6,50,,,,,,,,,,,8,,,,,1,,1,,1,13,120.728923,24.134882,RSX-9123,P157581075,C03,1695372240
8220,2023,9,22,8,45,Longjing,0,1,7,3,6,30,13,9,1,5,4,6,6,4,4,17,51,3,10,5,1,1,7,2,5,1,6,120.529991,24.199406,SOP-1431,X147546181,C03,1695372300
8221,2023,9,22,8,46,Central,0,1,7,3,6,50,4,1,1,5,4,6,6,1,1,17,84,3,10,3,9,1,8,2,1,1,12,120.679179,24.147549,XFO-5306,C164210114,C03,1695372300
8222,2023,9,22,8,46,Xitun,0,1,7,2,6,30,3,1,1,5,4,6,6,4,4,17,84,2,9,1,5,1,10,2,11,1,13,120.639414,24.188611,FQK-5310,L285751247,C03,1695372360
8223,2023,9,22,8,48,Daya,0,0,7,,6,50,,,,,,,,,,15,20,,,,,1,,1,,1,12,120.654773,24.228773,YWH-8654,W147861249,B03,1695372360
8224,2023,9,22,8,50,Dali,0,0,7,,6,80,,,,,,,,,,13,7,,,,,3,,2,,1,6,120.694131,24.106591,GNW-1028,G177012395,A12,1695372480
8225,2023,9,22,8,51,Beitun,0,1,7,2,6,40,3,1,1,5,4,6,6,4,4,16,51,2,9,2,1,3,19,2,14,1,12,120.690549,24.173375,OSQ-1127,C144237778,C03,1695372600
8226,2023,9,22,8,52,Dali,0,0,7,,6,50,,,,,,,,,,,8,,,,,1,,2,,1,13,120.703635,24.094199,DJD-8898,U191911119,B03,1695372660
8227,2023,9,22,8,52,Kamioka,0,0,7,,6,60,,,,,,,,,,,7,,,,,1,,1,,1,13,120.70889,24.259396,IDF-7086,A159767632,C03,1695372720
8228,2023,9,22,8,54,Xitun,0,0,7,,6,50,,,,,,,,,,13,84,,,,,1,,1,,1,12,120.641018,24.167806,IFA-6978,Z171897797,B03,1695372720
8229,2023,9,22,8,55,Xitun,0,0,7,,6,40,,,,,,,,,,13,84,,,,,1,,1,,1,12,120.635404,24.182072,GWS-3930,C297793374,C03,1695372840
8230,2023,9,22,9,0,Central,0,1,7,1,6,50,4,1,1,5,4,6,6,2,1,17,6,3,10,3,5,1,8,2,2,1,12,120.682212,24.135899,ATZ-8079,Q295339656,C03,1695372900
8231,2023,9,22,9,0,North,0,0,7,,6,40,,,,,,,,,,,7,,,,,1,,1,,1,12,120.675184,24.167036,DZS-9049,S260493663,A12,1695373200
8232,2023,9,22,9,2,Beitun,0,1,7,3,6,50,4,1,1,5,4,6,6,1,1,16,11,3,10,5,6,1,3,2,6,1,13,120.700238,24.164986,IWB-2979,P292443673,C03,1695373200
8233,2023,9,22,9,3,Wuri,0,0,7,,6,30,,,,,,,,,,,8,,,,,1,,2,,1,13,120.635889,24.100992,BGV-4782,I159185126,B12,1695373320
8234,2023,9,22,9,8,East,0,1,7,2,6,50,4,1,1,5,4,6,6,1,1,16,45,3,10,3,11,1,8,2,4,1,6,120.689166,24.13119,GSF-997,V158966296,F01,1695373380
8235,2023,9,22,9,10,Nantun,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,12,35,,,,,1,,9,,1,12,120.626061,24.148516,SSJ-4658,E279379156,C03,1695373680
8236,2023,9,22,9,13,North,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,11,7,,,,,1,,1,,1,13,120.686956,24.15574,VHT-3567,Q257437792,B03,1695373800
8237,2023,9,22,9,19,North,0,1,7,1,6,50,13,8,1,5,4,6,6,4,4,13,7,3,10,2,9,1,10,2,11,1,12,120.670384,24.156828,WVT-1835,G250486343,B12,1695373980
8238,2023,9,22,9,19,Fengyuan,0,1,7,2,6,50,4,1,1,5,4,6,6,1,1,16,11,3,10,5,5,1,8,2,2,1,6,120.729458,24.252391,XQE-1760,V292092219,C03,1695374340
8239,2023,9,22,9,20,South,0,1,7,3,6,50,4,2,1,5,4,6,6,1,1,18,84,2,9,1,9,1,10,2,12,1,5,120.675171,24.125659,HMH-6037,F291756029,C03,1695374340
8240,2023,9,22,9,20,Xitun,0,1,7,3,6,50,13,9,1,5,4,6,6,4,4,18,84,2,9,1,9,1,10,2,12,1,13,120.636926,24.170289,OKM-592,F284629306,C03,1695374400
8241,2023,9,22,9,21,Kamioka,0,0,7,,6,60,,,,,,,,,,,7,,,,,1,,2,,1,13,120.71102,24.261515,REF-7296,C247269398,B03,1695374400
8242,2023,9,22,9,22,Xitun,0,0,7,,6,40,,,,,,,,,,,7,,,,,1,,1,,1,13,120.648152,24.163883,CES-2946,Y282376813,B03,1695374460
8243,2023,9,22,9,25,Xitun,0,0,7,,6,50,,,,,,,,,,13,84,,,,,1,,1,,1,12,120.634063,24.160118,JNF-7397,P199847442,B03,1695374520
8244,2023,9,22,9,26,Kamioka,0,0,7,,6,50,,,,,,,,,,,20,,,,,1,,9,,1,12,120.694961,24.248345,LLY-9753,O251927267,B03,1695374700
8245,2023,9,22,9,28,Xitun,0,0,7,,6,50,,,,,,,,,,12,43,,,,,1,,2,,1,13,120.627891,24.184107,NCY-6059,B177741502,B03,1695374760
8246,2023,9,22,9,28,Wufeng,0,0,7,,6,50,,,,,,,,,,13,7,,,,,1,,2,,1,12,120.699771,24.075777,YKT-5145,E188730952,B03,1695374880
8247,2023,9,22,9,30,Wuqi,0,1,7,2,6,50,4,1,1,5,4,6,6,1,1,18,112,,,,,,,,,1,,120.533161,24.264506,GQI-6095,K252908666,C03,1695374880
8248,2023,9,22,9,34,Wufeng,0,2,7,2,6,50,13,9,1,5,4,6,6,4,4,16,51,2,9,1,1,1,10,2,13,1,13,120.70434,24.072756,TBA-9603,K112317449,C03,1695375000
8249,2023,9,22,9,40,Xitun,0,0,7,,6,30,,,,,,,,,,12,8,,,,,1,,2,,1,13,120.660265,24.196523,KOP-1294,T262334130,B03,1695375240
8250,2023,9,22,9,42,Xitun,0,1,7,2,6,50,4,1,1,5,4,6,6,1,1,3,10,3,10,3,6,1,2,2,8,1,12,120.640517,24.187277,KCW-2188,Y288650202,B03,1695375600
8251,2023,9,22,9,45,Heping,0,0,7,3,6,40,18,14,1,5,4,6,6,4,4,14,50,3,10,5,21,1,20,2,3,1,13,121.251962,24.25446,DTT-5954,P266662477,B03,1695375720
8252,2023,9,22,9,50,Dajia,0,1,7,3,6,50,4,2,1,5,4,6,6,2,1,12,7,3,10,1,9,1,10,2,12,1,6,120.642492,24.406125,VNR-3567,O231766879,C03,1695375900
8253,2023,9,22,9,54,Xitun,0,0,7,,6,50,,,,,,,,,,,75,,,,,1,,2,,1,13,120.667518,24.174114,RRR-2398,I229012905,C03,1695376200
8254,2023,9,22,9,56,Xitun,0,2,7,3,6,50,3,1,1,5,4,6,6,4,4,17,14,2,9,5,6,1,10,2,14,1,13,120.625069,24.176869,CQP-9741,Y172047250,C03,1695376440
8255,2023,9,22,9,58,West,0,1,7,3,6,50,4,1,1,5,4,6,6,2,1,16,20,3,10,3,5,1,8,2,5,1,13,120.671247,24.145505,FSY-4751,E197900688,C03,1695376560
8256,2023,9,22,10,0,Wuri,0,0,7,,6,50,,,,,,,,,,16,39,,,,,1,,2,,1,12,120.616844,24.116186,TQC-289,K110056041,C03,1695376680
8257,2023,9,22,10,5,Wuqi,0,0,7,,6,40,,,,,,,,,,17,59,,,,,1,,2,,1,6,120.546577,24.246142,BTE-933,U250771755,C03,1695376800
8258,2023,9,22,10,5,Houli,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,17,77,3,10,3,14,1,7,2,7,1,12,120.702487,24.286786,ZVC-8168,I233531585,B03,1695377100
8259,2023,9,22,10,6,West,0,1,7,3,6,50,4,1,1,5,4,1,6,1,1,17,11,3,10,3,5,1,8,2,5,1,12,120.657257,24.150851,WHA-7348,A251194564,B12,1695377100
8260,2023,9,22,10,6,Beitun,0,0,7,,6,50,,,,,,,,,,17,51,,,,,1,,1,,1,12,120.707283,24.187767,IUS-9104,R196503413,B03,1695377160
8261,2023,9,22,10,6,Beitun,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,12,76,3,10,5,14,1,7,2,8,1,12,120.685406,24.172578,HDF-6637,Y133291674,B12,1695377160
8262,2023,9,22,10,10,North,0,1,7,2,6,40,13,8,1,5,4,6,6,4,4,16,20,3,10,3,5,3,19,2,5,1,12,120.687695,24.159047,KKG-6958,T140525934,B02,1695377160
8263,2023,9,22,10,13,Daya,0,0,7,,6,50,,,,,,,,,,12,59,,,,,3,,9,,1,12,120.64986,24.225202,EIK-8140,K163224630,B12,1695377400
8264,2023,9,22,10,13,Dali,0,0,7,,6,50,,,,,,,,,,14,45,,,,,1,,2,,1,13,120.683209,24.100769,UHA-2130,Y284504088,C03,1695377580
8265,2023,9,22,10,21,South,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,17,40,3,10,3,7,1,8,9,2,1,13,120.663732,24.124983,FQS-1862,Y115650918,B02,1695377580
8266,2023,9,22,10,25,Longjing,0,1,7,2,6,40,4,2,1,5,4,6,6,2,1,17,6,2,9,5,9,1,10,2,12,1,13,120.583496,24.187273,EKI-250,K197934619,C03,1695378060
8267,2023,9,22,10,26,East,0,0,7,,6,50,,,,,,,,,,,84,,,,,1,,2,,1,12,120.689905,24.138301,UXT-2128,M260529650,B03,1695378300
8268,2023,9,22,10,28,Taiping,0,0,7,,6,50,,,,,,,,,,13,59,,,,,1,,2,,1,13,120.734041,24.156048,XNU-2695,O251270432,B11,1695378360
8269,2023,9,22,10,29,North,0,0,7,,6,30,,,,,,,,,,,85,,,,,1,,2,,1,13,120.680153,24.168164,TPT-5451,P121456832,B03,1695378480
8270,2023,9,22,10,30,Nantun,0,0,7,,6,40,,,,,,,,,,17,59,,,,,3,,9,,2,13,120.641159,24.130396,HTQ-795,Z278990929,C03,1695378540
8271,2023,9,22,10,32,Da'an,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,11,8,3,10,3,6,1,8,1,7,1,12,120.603251,24.360615,ABW-2093,N255269878,H01,1695378600
8272,2023,9,22,10,32,Dajia,0,0,7,1,6,40,13,8,1,5,4,6,6,1,1,14,78,3,10,1,2,1,1,2,3,1,6,120.617959,24.341236,MOF-6926,J237334676,B03,1695378720
8273,2023,9,22,10,34,Nantun,0,0,7,,6,50,,,,,,,,,,,84,,,,,1,,1,,1,13,120.647862,24.138832,YRX-1294,D170068095,C03,1695378720
8274,2023,9,22,10,35,North,0,1,7,1,6,50,3,2,1,5,4,6,6,1,1,16,40,2,9,2,8,1,8,2,14,1,12,120.688894,24.152943,HZN-2072,A134460996,B03,1695378840
8275,2023,9,22,10,36,Beitun,0,0,7,,6,40,,,,,,,,,,12,51,,,,,1,,2,,1,13,120.688548,24.167963,QLA-5610,D225615673,C03,1695378900
8276,2023,9,22,10,40,Dajia,0,0,7,,6,50,,,,,,,,,,,85,,,,,3,,2,,1,13,120.642458,24.40615,NOD-4546,B289314158,C03,1695378960
8277,2023,9,22,10,45,Dali,0,0,7,,6,50,,,,,,,,,,12,8,,,,,1,,2,,1,13,120.689001,24.095921,ITK-9346,R166253969,B03,1695379200
8278,2023,9,22,10,45,Shalu,0,2,7,2,6,50,13,9,1,5,4,6,6,4,4,13,7,2,8,2,9,1,10,2,11,1,12,120.566052,24.236323,XYN-2039,O177853959,C03,1695379500
8279,2023,9,22,10,51,Nantun,0,1,7,2,6,50,3,1,1,5,4,6,6,4,4,16,13,3,10,3,6,1,3,2,7,1,6,120.649761,24.154586,DMP-3131,P163934577,C03,1695379500
8280,2023,9,22,11,4,Fengyuan,0,0,7,,6,50,,,,,,,,,,13,59,,,,,1,,2,,1,12,120.720409,24.265601,TVF-7039,H128019961,B03,1695379860
8281,2023,9,22,11,7,Nantun,0,0,7,3,6,50,13,7,1,5,4,6,6,4,4,12,8,,,,,1,,2,,1,12,120.628928,24.145016,WVW-1834,C259050914,B03,1695380640
8282,2023,9,22,11,10,West,0,1,7,3,6,50,4,1,1,5,4,6,6,2,1,16,20,3,10,3,5,1,10,2,2,1,13,120.656751,24.146718,NFA-9086,Z154279974,B12,1695380820
8283,2023,9,22,11,10,West,0,2,7,3,6,50,4,1,1,5,4,6,6,1,1,13,84,2,9,1,9,1,10,2,14,1,6,120.672769,24.135858,PEX-3310,U139798276,C03,1695381000
8284,2023,9,22,11,11,East,0,1,7,2,6,50,5,1,1,5,4,6,6,1,1,15,21,3,10,3,9,1,7,2,2,1,6,120.694607,24.140414,RBD-958,K159544316,C03,1695381000
8285,2023,9,22,11,15,Qingshui,0,1,7,2,6,40,13,8,1,5,4,6,6,4,4,17,62,2,8,1,9,1,10,2,11,1,6,120.547845,24.270406,WMW-9317,I156334751,B03,1695381060
8286,2023,9,22,11,16,Kamioka,0,1,7,2,6,50,3,1,1,5,4,6,6,4,4,13,7,2,9,1,9,1,10,2,11,1,12,120.664701,24.258109,LPD-3807,J271633682,F01,1695381300
8287,2023,9,22,11,17,Taiping,0,0,7,,6,80,,,,,,,,,,,7,,,,,1,,2,,1,13,120.714821,24.151219,VWG-6607,R153148805,C03,1695381360
8288,2023,9,22,11,20,Wuri,0,1,7,1,6,50,4,1,1,5,4,6,6,2,1,16,20,2,9,3,5,1,8,2,5,1,12,120.628014,24.112689,VQL-6952,X172509594,B12,1695381420
8289,2023,9,22,11,25,Beitun,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,12,84,2,1,2,9,1,10,2,11,1,12,120.711655,24.170069,MCS-5717,W271320037,B03,1695381600
8290,2023,9,22,11,28,Nantun,0,1,7,3,6,40,3,1,1,5,4,6,6,2,1,12,47,3,10,5,5,1,8,2,6,1,13,120.653202,24.129492,NXS-424,T150160266,B03,1695381900
8291,2023,9,22,11,29,Kamioka,0,0,7,,6,50,,,,,,,,,,,7,,,,,1,,1,,1,13,120.699071,24.264217,YIG-3400,C265918053,C03,1695382080
8292,2023,9,22,11,30,Dali,0,1,7,3,6,50,13,9,1,5,4,6,6,1,1,11,8,3,10,3,9,1,8,2,15,1,12,120.71471,24.096227,DGI-7819,W221270663,C03,1695382140
8293,2023,9,22,11,37,West,0,1,7,3,6,40,4,1,1,5,4,6,6,1,1,17,40,2,9,1,8,1,10,2,14,1,12,120.673668,24.147719,HEB-2569,U235477780,B13,1695382200
8294,2023,9,22,11,37,Taiping,0,1,7,2,6,50,5,1,1,5,4,6,6,1,1,16,20,2,7,1,6,1,10,2,13,1,13,120.731625,24.140248,VFE-134,P132911128,C03,1695382620
8295,2023,9,22,11,38,North,0,1,7,2,6,50,3,1,1,5,4,6,6,1,1,16,21,2,7,1,9,7,21,2,12,1,12,120.694218,24.161292,RUI-2600,J254438090,B03,1695382620
8296,2023,9,22,11,50,Nantun,0,0,7,,6,50,,,,,,,,,,,51,,,,,1,,2,,1,13,120.625246,24.132569,WGJ-7492,S283363609,C03,1695382680
8297,2023,9,22,11,51,Taiping,0,1,7,2,6,50,3,1,1,5,4,6,6,1,1,16,47,3,10,3,5,1,7,2,5,1,13,120.716202,24.149842,OTC-7674,C227072135,C03,1695383400
8298,2023,9,22,11,53,East,0,1,7,3,6,50,4,1,1,5,4,6,6,2,1,13,7,3,10,3,9,1,8,2,5,1,12,120.689263,24.140063,PXC-3804,L141569144,A12,1695383460
8299,2023,9,22,11,54,Nantun,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,12,76,3,10,3,13,1,8,2,4,1,6,120.626993,24.116041,WWV-6552,U217630082,B03,1695383580
8300,2023,9,22,11,54,Xitun,0,0,7,,6,50,,,,,,,,,,15,21,,,,,1,,1,,1,13,120.615839,24.184764,ZXG-6811,K249148909,F03,1695383640
8301,2023,9,22,11,54,Wuri,0,0,7,2,6,60,4,1,1,5,4,6,6,1,1,16,21,,,,,1,,2,,1,13,120.64703,24.072229,VYE-2505,G263354004,B12,1695383640
8302,2023,9,22,12,0,Xitun,0,0,7,,6,50,,,,,,,,,,,49,,,,,1,,2,,1,13,120.635032,24.174733,JQY-7252,L233012767,C03,1695383640
8303,2023,9,22,12,0,Dali,0,0,7,,6,50,,,,,,,,,,16,24,,,,,1,,2,,1,6,120.699961,24.116557,HCP-2560,Y115983159,B03,1695384000
8304,2023,9,22,12,1,Fengyuan,0,0,7,,6,50,,,,,,,,,,14,49,,,,,1,,2,,1,13,120.716884,24.248224,SWC-8524,L171503684,C03,1695384000
8305,2023,9,22,12,4,Tanzi,0,0,7,,6,30,,,,,,,,,,12,51,,,,,1,,2,,1,13,120.703997,24.189155,NGO-2138,W272823071,C03,1695384060
8306,2023,9,22,12,5,North,0,1,7,2,6,50,3,1,1,5,4,6,6,1,1,16,11,3,10,3,6,1,4,2,2,1,13,120.681013,24.157632,IPJ-7087,H146284594,B03,1695384240
8307,2023,9,22,12,5,North,0,0,7,,6,50,,,,,,,,,,,51,,,,,1,,2,,1,13,120.676998,24.163932,KPR-9938,C254911845,B03,1695384300
8308,2023,9,22,12,5,Longjing,0,0,7,,6,50,,,,,,,,,,,51,,,,,1,,2,,1,6,120.546003,24.193487,RRU-1930,R112738419,B03,1695384300
8309,2023,9,22,12,6,Tanzi,0,0,7,,6,60,,,,,,,,,,13,7,,,,,1,,2,,1,12,120.705768,24.218548,PEP-8508,S167524268,B03,1695384300
8310,2023,9,22,12,8,Fengyuan,0,2,7,2,6,50,3,1,1,5,4,6,6,4,4,17,45,2,9,1,11,1,10,2,14,1,6,120.723027,24.240096,QLT-7026,L247943623,B12,1695384360
8311,2023,9,22,12,9,South,0,1,7,3,6,50,13,9,1,5,4,6,6,4,4,16,39,3,10,3,6,1,6,2,5,1,12,120.652498,24.122127,PIV-2404,K233303101,C03,1695384480
8312,2023,9,22,12,10,Xitun,0,0,7,,6,50,,,,,,,,,,17,84,,,,,1,,2,,1,13,120.640715,24.161456,XWS-6605,K196611092,F01,1695384540
8313,2023,9,22,12,10,Wuqi,0,0,7,,6,50,,,,,,,,,,,7,,,,,1,,2,,1,6,120.513492,24.22736,XJP-2774,F223506561,A11,1695384600
8314,2023,9,22,12,10,Heping,0,0,7,3,6,30,13,9,1,5,4,6,6,4,4,11,41,3,10,3,9,1,3,2,4,1,6,121.293502,24.31264,ISJ-7139,P157895054,B03,1695384600
8315,2023,9,22,12,11,Longjing,0,0,7,,6,30,,,,,,,,,,,8,,,,,1,,2,,1,13,120.588984,24.18106,TUT-5601,G192349053,B12,1695384600
8316,2023,9,22,12,16,West,0,0,7,,6,50,,,,,,,,,,13,7,,,,,1,,1,,1,12,120.654997,24.151514,CJP-2585,L249573905,C03,1695384660
8317,2023,9,22,12,23,Dali,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,16,51,3,10,3,1,1,8,2,4,1,13,120.694582,24.111892,UDI-6716,P156713936,B03,1695384960
8318,2023,9,22,12,25,Daya,0,0,6,,6,50,,,,,,,,,,12,40,,,,,1,,2,,1,13,120.648797,24.226693,LNG-7744,G183283352,B03,1695385380
8319,2023,9,22,12,39,Nantun,0,1,7,3,6,50,13,7,1,5,4,6,6,4,4,12,40,2,9,1,8,1,10,2,14,1,12,120.638391,24.151464,GUD-2193,L220407579,B12,1695385500
8320,2023,9,22,12,45,Xitun,0,0,7,,6,40,,,,,,,,,,,84,,,,,1,,1,,1,13,120.657638,24.158005,ZQE-46,Z233403088,B12,1695386340
8321,2023,9,22,12,46,West,0,1,7,3,6,50,3,1,1,5,4,6,6,4,4,16,14,3,10,3,5,1,8,2,2,1,6,120.673989,24.148208,JXW-3334,L263620140,C03,1695386700
8322,2023,9,22,12,49,Waipu,0,0,6,2,6,50,13,14,1,5,4,6,6,4,4,13,84,,,,,1,,2,,1,9,120.634855,24.344164,ENB-1200,Z216263306,B12,1695386760
8323,2023,9,22,12,57,Beitun,0,0,7,,6,30,,,,,,,,,,14,49,,,,,1,,2,,1,12,120.701533,24.169325,ZLB-4304,K255645351,B03,1695386940
8324,2023,9,22,12,57,Taiping,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,18,84,2,8,1,9,1,10,2,12,1,6,120.728451,24.156911,TJF-7037,I238329911,B12,1695387420
8325,2023,9,22,13,0,Taiping,0,1,7,2,6,50,13,9,1,5,4,6,6,4,4,13,59,2,8,1,9,3,19,1,11,1,13,120.707668,24.148721,HBU-5696,P128331290,B03,1695387420
8326,2023,9,22,13,0,Wuri,0,0,7,,6,50,,,,,,,,,,17,87,,,,,1,,2,,1,13,120.64374,24.080728,RJW-5037,R242190317,C03,1695387600
8327,2023,9,22,13,3,Xitun,0,0,7,,6,30,,,,,,,,,,14,49,,,,,1,,1,,1,12,120.648272,24.182982,FTF-8709,Z138370848,B03,1695387600
8328,2023,9,22,13,6,Taiping,0,1,7,2,6,30,14,9,1,5,4,6,6,4,4,17,51,3,10,3,1,1,8,2,8,1,12,120.726287,24.126041,SBM-3074,I211754440,B03,1695387780
8329,2023,9,22,13,7,Taiping,0,0,7,,6,30,,,,,,,,,,,8,,,,,1,,1,,1,13,120.726812,24.128579,LHD-1982,J115602178,A41,1695387960
8330,2023,9,22,13,10,Xitun,0,2,7,3,6,30,3,9,1,5,4,6,6,4,4,12,8,2,9,1,9,1,8,2,12,1,13,120.647716,24.176533,ACE-8429,U111538730,C03,1695388020
8331,2023,9,22,13,13,Fengyuan,0,1,7,3,6,30,4,1,1,5,4,6,6,4,4,15,12,2,9,1,9,7,21,2,14,1,6,120.708578,24.239481,PZV-5789,B240956494,A02,1695388200
8332,2023,9,22,13,18,East,0,0,7,,6,50,,,,,,,,,,,49,,,,,1,,2,,1,13,120.702096,24.131582,EBI-5640,W217116085,B03,1695388380
8333,2023,9,22,13,20,Daya,0,0,7,,6,30,,,,,,,,,,,41,,,,,1,,2,,1,12,120.661983,24.229403,KYT-322,F285362539,B12,1695388680
8334,2023,9,22,13,21,Shalu,0,0,7,,6,50,,,,,,,,,,,45,,,,,1,,2,,1,12,120.562276,24.237476,OHS-4677,F111694226,C03,1695388800
8335,2023,9,22,13,23,Wuqi,0,0,7,,6,50,,,,,,,,,,13,7,,,,,1,,1,,1,6,120.530087,24.253727,NTZ-9964,M234876189,C03,1695388860
8336,2023,9,22,13,28,Shalu,0,0,7,,6,50,,,,,,,,,,,49,,,,,1,,2,,1,6,120.558784,24.230139,NGT-2862,Z263847842,B12,1695388980
8337,2023,9,22,13,30,Daya,0,0,7,,6,50,,,,,,,,,,16,48,,,,,1,,2,,1,13,120.645849,24.22578,KCK-1761,K298456183,F03,1695389280
8338,2023,9,22,13,30,Kamioka,0,1,7,1,6,50,13,9,1,5,4,6,6,4,4,17,39,3,10,3,6,1,8,2,8,1,6,120.711526,24.260478,XNL-2937,P297267271,C03,1695389400
8339,2023,9,22,13,37,Nantun,0,2,7,2,6,50,13,9,1,5,4,6,6,4,4,17,51,2,9,1,1,1,10,2,11,1,12,120.637807,24.140093,RVF-480,Q190384526,B03,1695389400
